We had the opportunity to discuss the above and the fact that vasectomy is meant to be a permanent change and not more children.	We used the Straight forward and What is the Evidence strategies to challenge the distortions.	0.0	0
sodium fluoride [LURIDE] Fluoride 1 mg (2.2 mg) chewable tablet 1 tablet orally once daily.	levetiracetam [KEPPRA] 500 mg tablet 1 tablet orally twice a day.	1.0	1
No: presence of fever (greater than or equal to 100.4 F or 38 C) or suspicion of fever; very itchy eyes, nose, roof of mouth or throat; hoarseness or lost voice; bad breath or ear pain	F or 38 C) or suspected fever; itching of the eyes, nose, roof of the mouth or throat; hoarseness or lost voice; bad breath or ear pain	2.9	0
The disease has been identified as a need for learning, the main language of patients is English, no barriers to learning have been identified, no interventions have been used to overcome barriers to learning, teaching methods used included printed patient instructions, verbal instructions.	Follow-up care was identified as a learning need, no barriers to learning were identified, no interventions were used to remove barriers to learning.	3.25	0
The mother is O + blood type, hepatitis B negative, HIV negative and GBS positive.	The patient underwent genetic testing and was found to be BRCA1 and 2 negative as well as BART negative.	1.0	0
No: new confusion or inability to stay alert and awake; you currently feel on the verge of collapsing every time you stand (sit); complete inability to swallow; newly sore neck with difficulty bending the neck; purple or red rash / spots that remain when squeezed by a glass (purpural rash) or pain, pressure or tightness in the chest, arms or shoulders, jaw, or neck	No: new confusion or inability to stay alert and awake; having trouble breathing even when inactive or at rest; any chest pain or discomfort; change in heart rate or rhythm, or heart palpitations; excessive sweating; new weakness, numbness, or tingling in one half of your body (one arm and one leg) or feeling like you are going to collapse every time you stand or sit down	4.0	0
I performed key aspects of the physical examination and personally counseled the patient and ensured that her questions were answered.	Reinforcement of the importance of properly cleaning the humidifier and draining the water daily was provided.	0.0	0
By referral, she tolerated a general, walking, fever-free, pain-relieved diet with normal bowel and bladder function.	At the time of his dismissal, he tolerated a regular diet, moved around unassisted, and the pain was controlled with oral pain relievers.	2.5	0
Negative for abdominal pain, diarrhea, nausea and vomiting.	Digestive System: Negative for abdominal pain, blood in stool, constipation, diarrhea, hematemesis, nausea and vomiting.	4.5	0
cyanocobalamin 500 mcg tablet 1 tablet orally once a day.	calcium carbonate [CALTRATE 600] 600 mg tablet (1500 mg) 1 tablet orally twice daily.	1.0	1
Based on the patient's itinerary and medical history, the following was advised and written information provided: general precautions against insect bites and the use of insect repellant discussed, and use of permethrin.	Based on the patient's route and medical history, the following was advised and written information provided: general insect bite precautions, use of insect repellant, use of permethrin.	5.0	1
Follow the following SPLINT CARE instructions and do this frequently throughout the day:	You should use the following SPLINT CARE INSTRUCTIONS and do the following frequently throughout the day:	5.0	0
Ready to learn, no apparent barriers to learning have been identified; learning preferences included listening.	PATIENT EDUCATION: The patient was ready to learn, no apparent barriers to learning were identified.	3.45	0
Injury identified as a learning need, Follow-up care identified as a learning need, The patient's primary language is English, No barriers to learning were identified, No intervention was used to overcoming barriers to learning, Teaching methods used included printed patient instructions, verbal instructions, Patient verbalized understanding of exit teaching.	Disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included verbal instructions , the patient has verbalized an understanding of the exit teaching.	3.75	0
He was grateful and had no further questions.	The patient received the recommendations and had no further concerns at this time.	4.5	0
No: new confusion or inability to stay alert and awake; you currently feel on the verge of collapsing every time you stand (sit); newly stiff or sore neck; purple or red rashes / spots that remain when squeezed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw, or arm	No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you get up (or sit down); blue or dark lips, skin, or nails; newly stiff or sore neck; purple or red rashes / spots that remain when squeezed by a glass; muffled voice or inability to fully open your mouth; pain, pressure, or tightness in the chest, jaw, or arm, or difficulty breathing, even during inactivity or rest	3.4	0
Lipitor 80 mg tablet 1 tablet orally once a day.	acetaminophen [TYLENOL EXTRA STRENGTH] 500 mg tablet 1 to 2 tablets orally every 6 hours as needed.	3.0	1
Procedural pause performed to verify: correct patient identity, procedure to be performed and if applicable, correct side and site, correct patient position and availability of implants, special equipment or special requirements.	Before the procedure, a pause was taken and the patient's identity, procedure, site, position, special equipment / requirements were checked.	3.25	0
Thank you for choosing the Nom, M.D .. healthcare team for your healthcare needs!	Thank you for choosing the Nom, APRN, C.N.P .. care team for your health needs!	4.0	0
The patient will demonstrate and / or verbalize their understanding of the 1-session home exercise program for better management of their condition.	The patient will demonstrate a 50% reduction in pain in 3 sessions for increased participation in life or professional activities.	0.5	0
metoprolol tartrate [LOPRESSOR] 25 mg tablet 1 tablet orally twice a day.	sulfamethoxazole-trimethoprim [BACTRIM DS] 800-160 mg tablet 1 tablet orally twice a day.	3.0	1
Proven verbal comprehension and demonstrated independence in his home exercise program.	Current Exercise Program: Patient's revised and modified home exercise program to include:	2.5	0
Albuterol 90 mcg / Act HFA Aerosol 1-2 puffs per inhalation as directed by prescriber as needed.	Albuterol [PROVENTIL / VENTOLIN] 90 mcg / Act HFA Aerosol 2-6 puffs by inhalation every 4 hours.	3.0	1
melatonin 3 mg tablet 2 tablets by mouth each bedtime.	lamotrigine [LAMICTAL] 200 mg tablet 1 tablet orally once a day.	1.5	1
Diagnosis and treatment plan explained; the patient / family has expressed understanding of the content.	I explained the diagnosis and the treatment plan; the caregiver has expressed understanding of the content.	3.9	0
They are dystrophic without irritation or rupture of the skin.	There is no sign of irritation or breakage of the skin.	4.5	0
The patient arrives on an outpatient basis, Stable walking, History obtained from the patient, The patient appears, anxious, Patient cooperative, alert, Oriented towards the person, place and time.	The patient arrives outpatient, accompanied by a parent, Story obtained from the parent, Patient alert, happy, smiling and playful, interactive and playful, Warm skin.	3.75	0
Diagnosis and treatment plan explained; the patient / patient's guardian has expressed understanding of the content.	Diagnosis and treatment plan explained; the patient / child / caretaker has expressed understanding of the content.	4.25	0
Discussed advance directives and the need for other members of the health care team, male and female, to participate in the procedure.	The risks, benefits, procedural alternatives, and the need for other members of the healthcare team involved in the procedure were discussed.	3.5	0
Disp: 150 ml - Suspension, Sig: Give 5 ml orally 3 times a day for 10 days, Recharge: None.	Disp: 15 grams - Cream, Sig: Apply to affected areas twice a day for 5 days, Recharge: None.	1.5	1
History obtained from the patient, the patient appears, uncomfortable, cooperative patient, alert, oriented towards the person, the place and the time.	The patient appears, uncomfortable, cooperative patient, alert, oriented towards the person, place and time.	4.25	0
No: new confusion or inability to stay alert and awake; purple or red rashes / spots that remain when squeezed by a glass (purpuric rash) or sensitivity to light	No: new confusion or inability to stay alert and awake; currently feeling about to collapse every time he gets up (sits); complete inability to swallow; newly sore neck with difficulty bending the neck or purple or red rash / spots that remain when squeezed by a glass (purpural rash)	3.0	0
BREAST: No discharge, pain, redness, swelling, or other problems noted.	ENDOCRINE: no intolerance to heat or cold, tremors, cold, fatigue, skin or hair changes, or other problems noted.	0.5	0
polyethylene glycol 3350 [MIRALAX] 17 grams / dose Powder 17 grams orally once daily.	prednisone 1 mg tablet 2 tablets orally once a day.	1.5	1
The following parts of the patient's history were reviewed and updated as necessary: allergies, current medications, family history, medical history, social history, and list of issues.	The following parts of the patient's history were reviewed and updated as necessary: family history, medical history, social history, surgical history, and list of issues.	4.5	0
woman who comes in for assessment and had concerns including follow-up.	man presenting for ADHD assessment (follow-up).	3.0	0
Spiriva with HandiHaler 18 mcg Capsule, with inhalation device 1 CAPSULE per inhalation once a day r	Spiriva with HandiHaler 18 mcg Capsule, with inhalation device 1 capsule per inhalation as directed by the prescribed prescriber ...	4.4	1
Advil 200 mg tablet 1 tablet orally every 4 hours as needed.	pravastatin [PRAVACHOL] 20 mg tablet 1 tablet orally once daily.	1.0	1
man presenting today for acne assessment.	woman showing up for annual examination assessment.	0.5	0
A soft bandage was applied and the foot was placed in a Darco wedge shoe.	The ordering provider was notified of the results and the patient was cleared to leave	0.0	0
The patient has no contraindications to the vaccine, as stated in the CDC's vaccine backgrounder.	The patient was able to correctly respond to the sampling issues in the insulin carbohydrate counting workbook.	0.0	0
No: new confusion or inability to stay alert and awake; you currently feel on the verge of collapsing every time you stand (sit); complete inability to swallow; newly stiff or sore neck; purple or red rashes / spots that remain when squeezed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw, or arm	No: new confusion or inability to stay alert and awake; you currently feel that you are going to collapse every time you get up or sit down; complete inability to swallow; new neck pain and difficulty bending the neck; purple or red rashes / spots that remain when squeezed by a glass (purpuric rash); pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white foamy sputum or a muffled voice or inability to open your mouth fully	3.25	0
Disp: 100 - TAB, Itinerary: DAILY, Recharge: 3 times, Expires Rx on: 1 YEAR, Itinerary: ORAL	Disp: 90 - TAB, Itinerary: ONE per day, Recharge: 3 times, Expires Rx on: 1 YR, Route: PO	3.75	1
She denies any signs or symptoms of bruising, bleeding complications, or thromboembolic events.	She denies any shortness of breath, dizziness, chest pain, fainting, or loss of consciousness with exercise.	1.75	0
General care of a sprain includes the use of medication to reduce pain, the use of a splint to reduce movement and rest, icing, compression and elevation of the injured area.	Care for a sprain includes the use of pain medication as well as the use of a splint to reduce movement.	3.25	0
After explaining the test and answering the patient's questions, the patient verbalized an understanding.	The risks and benefits of clomiphene citrate have been discussed in relation to the alternatives available to the patient and the patient has verbalized their understanding and wishes to continue.	2.75	0
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even during inactivity or rest; you currently feel on the verge of collapsing every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; Vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash / spots that remain when squeezed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; having trouble breathing even when inactive or at rest; currently feeling about to collapse every time she gets up or sits down; vomit that looks like ground coffee; Vomiting blood; vomiting stained with bile; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or rash / purple or red spots that remain when squeezed by a glass (purpural rash)	3.25	0
The patient arrives, via the hospital wheelchair, stable gait, history obtained from the patient, the patient appears, uncomfortable, cooperative patient, alert, oriented towards the person, place and time.	Patient arrives, via emergency medical services, unsteady gait, lifting to cart, patient history obtained and emergency medical services, patient appears comfortable, patient cooperative, alert, person-oriented, the place and time.	3.0	0
Patient discharged home, transported, family driving, accompanied by a parent, Exit instructions given to the mother, Exit instructions given to the father, The above person (s) have verbalized their understanding of the discharge instructions and follow-up care.	Patient returned home, ambulant without assistance, driving alone, unaccompanied, Discharge instructions given to the patient, Simple or moderate discharge instruction provided, by Tony RN.	3.0	0
The patient needs extensive assistance in the following activities: toilet, transfer to / from bed / chair, mobility.	The patient needs limited assistance with the following activities: bathing, dressing, grooming.	2.75	0
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of coughing, choking, or gagging due to inhaling something into your airways; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white foamy sputum or loud, wheezing, or hoarse breathing that does not go away with a cough	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden onset of coughing, choking or gagging as the first indication of a problem; pain, pressure, or tightness in the chest, jaw, or arm; large amounts of pink or white foamy sputum or loud, wheezing, or hoarse breathing that does not go away with a cough	3.4	0
Respiratory assessment results include easy breathing effort, regular breaths, normal conversation, no signs of distress, clear breathing.	Respiratory assessment results include respiratory effort, tachypneism, regular breaths, normal conversation, no signs of distress.	3.7	0
The disease was identified as a learning need, the patient's primary language is English, no barriers to learning were identified, the teaching methods used included printed instructions for the patient.	The disease has been identified as a learning need, the patient's main language is English, no barriers to learning have been identified.,	3.95	0
No: new confusion or inability to stay alert and awake; having trouble breathing even when inactive or at rest; you currently feel that you are going to collapse every time you get up or sit down; vomit that looks like ground coffee; Vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash / spots that remain when squeezed by a glass (purpuric rash)	No: new confusion or inability to stay alert and awake; you currently feel on the verge of collapsing every time you stand (sit); complete inability to swallow; newly stiff or sore neck or purple or red rash / spots that remain when squeezed by a glass (purpural rash)	2.5	0
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even during inactivity or rest; you currently feel on the verge of collapsing every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; Vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or rash / purple or red spots that remain when squeezed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; any chest pain or discomfort; currently struggling to breathe, even during inactivity or rest; you currently feel that you are going to collapse every time you stand (sit) or have muscle weakness or poor coordination	3.0	0
Side effects, risks and benefits of vaccinations, nutritional guidance information discussed and / or data.	The risks and benefits of the procedure, including local bleeding, trauma, and fainting were discussed with the patient.	1.5	0
The head trauma doctor discussed verbal and written information about the TBI with the patient.	I have developed information in these documents with the patient, and additional relevant details appear in the note below.	1.0	0
The patient or caregiver verbalizes an understanding of all the information and directions discussed today.	The patient and parent have demonstrated understanding of the instructions given and have been advised to call and / or be seen with any additional questions or concerns.	4.0	0
Thank you for choosing the Nom, M.D .. healthcare team for your healthcare needs!	Thank you for choosing the Nom, APRN, C.N.P., M.S.N .. care team for your health care needs!	4.0	0
Consultation: consultant not available, patient did not wish to wait, patient scheduled for a consultation during the next visit.	Consultation: 7:00 am Hygiene appointment today - no consultant available, patient scheduled for a consultation at the next visit.	4.0	0
Patient discharged home, moving unassisted, driving himself, unaccompanied.	Patient discharged home, moving without assistance, family driving, accompanied by another family member, Discharge instructions given to the patient, Simple or moderate discharge instruction carried out, Verbalized comprehension of the person (s) ) above discharge instructions and follow-up care.	3.0	0
I explained the diagnosis and treatment plan to the patient who expressed understanding of the content.	The above was discussed with the patient and her husband, and they expressed their understanding of the content and the plan.	4.15	0
The patient expresses his understanding and agreement with this plan.	I have reviewed the history, examined the patient, discussed the management and agreed with the impression and plan as documented by Dr Name	2.5	0
Instructions: apply a patch every 24 hours; leave on for up to twelve hours in a twenty-four hour period.	Instructions: apply 1 patch every 24 hours; leave on for up to 12 hours in a 24 hour period; on the feet for neuropathy.	3.7	0
Usage information was downloaded from the patient's PAP device and reviewed with the patient.	I discussed the indications, contraindications and side effects of doxycycline with the patient.	0.5	0
The patient repeats the dosage instructions and has no further questions at this time.	The patient does not wish to register at this time.	0.0	0
No: new confusion or inability to stay alert and awake; loud, wheezing, or hoarse breathing that does not go away with a cough; newly sore neck with difficulty bending the neck; purple or red rash / spots that remain when squeezed by a glass (purpural rash); you currently feel on the verge of collapsing every time you stand (sit); muffled voice or inability to fully open your mouth or inability to swallow	No: new confusion or inability to stay alert and awake; noisy, wheezing, rotten, or hoarse breathing that does not go away with a cough; newly stiff or sore neck; purple or red rash / spots that remain when squeezed by a glass (purpural rash); feeling like he is going to pass out EVERY time he gets up (or sits down) or muffled voice or inability to open his mouth fully	3.25	0
The patient arrives on an outpatient basis, Stable walk, History obtained from the patient, The patient seems comfortable, Cooperative patient, Oriented to the person, place and time, Warm, dry skin, normal color, Pink mucous membranes.	The patient arrives on an outpatient basis, Stable walking, History obtained from the patient, The patient appears, generally ill, uncomfortable, Patient cooperative, alert, Oriented towards the person, place and time.	2.9	0
man presenting for sore throat assessment	man who is here for a pre-trip consultation for an international trip.	0.5	0
Amount given: started, IV SITE # 1, IV SITE # 1 IV fluids established, IV SITE # 1 1st hanging bag, quantity 1 liter.	IV SITE # 1, IV SITE # 1 IV fluids established, IV SITE # 1 1st hanging bag, IV SITE # 1 1000 ml bolus established, IV SITE # 1 Bolus rate, wide open.	3.5	0
Calcium tablet + vitamin D 1 tablet orally once a day.	cholecalciferol (vitamin D3) [VITAMIN D3] capsule of 50,000 units 1 capsule by mouth every week.	1.5	1
After discussion of the risks, benefits and alternatives to cryotherapy treatment, informed consent was obtained.	Therapeutic Interventions: A therapist led a discussion on the risks versus benefits of complementary and alternative therapies and how to be a good consumer of your own health care.	2.75	0
The patient understands and accepts the above care plan.	The coverage and limits for each depend on the insurance company.	0.5	0
Albuterol [PROVENTIL / VENTOLIN] 90 mcg / Act HFA Aerosol 2 puffs by inhalation every 6 hours as needed.	Fluticasone propionate [FLOVENT HFA] 110 mcg / act Aerosol 2 puffs by inhalation twice daily as needed.	3.0	1
venlafaxine [EFFEXOR XR] 75 mg prolonged-release hard capsules 24 hours 1 tablet orally once daily.	montelukast [SINGULAIR] 5 mg chewable tablet 1 tablet orally once daily.	1.0	1
No: having trouble breathing even when inactive or at rest; shortness of breath; sudden cough, suffocation or choking from inhaling something in their airways or loud, wheezing, croupy, or hoarse breathing that does not go away with a cough	No: having trouble breathing even when inactive or at rest; shortness of breath or sudden cough, choking or choking from inhaling something into their airways	3.0	0
No: you currently feel on the verge of collapsing every time you get up or sit down; new confusion or inability to stay alert and awake; uncontrollable or continuous rectal bleeding or black, sticky, tar-like stools	No: new confusion or inability to stay alert and awake or feel like she is going to collapse every time she gets up or sits down	2.75	0
Disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included verbal instructions .	The disease identified as a need for learning, the teaching methods used included printed instructions for the patient, verbal instructions.	3.25	0
Based on the patient's itinerary and medical history, the following was advised and written information provided: general precautions against insect bites and the use of insect repellant discussed, and use of permethrin.	Based on the itinerary and the patient's reported medical history, the following information is advised and written down by “Stay Healthy While Traveling” provided and reviewed regarding food and water precautions and self-management of travelers' diarrhea.	3.75	0
On examination, the patient does not appear in acute distress.	man who seems fit for his age and without distress.	4.0	0
The content of the document was discussed with the patient and all questions answered.	The subcutaneous tissue and the fascia were divided in line with the skin incision.	0.0	0
Patient discharged home, transported, driving family, accompanied by parent, Exit instructions given to mother, The above person (s) have verbalized understanding of discharge instructions and follow-up care.	Patient discharged home, moving unassisted, accompanied by her husband / wife / partner.	3.9	0
Disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included printed instructions for the patient, verbal instructions, the patient verbalized an understanding of the discharge teaching.	Illness identified as a learning need, follow-up care identified as a learning need, no barriers to learning identified, a family member or primary caregiver involved to overcome barriers to learning learning, teaching methods used included printed patient instructions, verbal instructions.	3.25	0
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even during inactivity or rest; you currently feel on the verge of collapsing every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; Vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash / spots that remain when squeezed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; refusing to move the neck; floppiness or fainting or rash / purple or red spots that remain when squeezed by a glass (purpuric rash)	3.0	0
Discussed the risks, goals, alternatives and the need for other members of the healthcare team to participate in the procedure.	Discussed the risks, benefits, alternatives, advanced guidelines, and the need for other members of the healthcare team to participate in the procedure.	4.4	0
acetaminophen [TYLENOL] 500 mg tablet 2 tablets orally every 8 hours as needed.	Vitamin D-3 Tablet of 2000 units 1 tablet orally once a day.	3.0	1
Complex assessment performed, Patient arrives as an outpatient, Stable walk, History obtained from patient, Patient seems comfortable, Patient cooperates, alert, Oriented towards person, place and time.	The patient arrives, via a stretcher, History obtained from the patient, The patient appears, uncomfortable, Patient cooperative, alert, Oriented to the person, place and time.	2.5	0
Premarin 0.625 mg / gram cream vaginally as directed by the prescriber as needed.	0.1% triamcinolone acetonide cream topically twice daily as needed.	1.0	1
Allergies, medications, medical and surgical history: Allergies reviewed and updated as needed.	The following parts of the patient's history were reviewed and updated as necessary: current medications, medical history, and list of issues.	3.5	0
Senna-Docusate Sodium [SENOKOT S] 8.6-50 mg tablet 2 tablets orally twice daily as needed.	citalopram [CELEXA] 10 mg tablet 1 tablet by mouth once daily.	1.0	1
Contrave 8-90 mg prolonged-release tablet orally as directed by the prescriber.	azithromycin [ZITHROMAX] 500 mg tablet 2 tablets orally once.	1.0	1
cetirizine [ZYRTEC] 5 mg tablet 1 tablet orally once daily.	Tylenol 325 mg tablet 1 tablet orally as needed.	1.0	1
The patient is here for the following immunization (s): Vaccination against inactivated influenza virus; Tetanus and Diphtheria and Acellular Pertussis Vaccine (Tdap)	The patient is here for the following immunization: tetanus and diphtheria vaccine and acellular pertussis (Tdap)	3.25	1
No: new confusion or inability to stay alert and awake; loud, wheezing, or hoarse breathing that does not go away with a cough; new neck pain and difficulty bending the neck; purple or red rash / spots that remain when squeezed by a glass (purpural rash); you currently feel that you are going to collapse every time you get up or sit down; muffled voice or inability to fully open your mouth or inability to swallow	No: new confusion or inability to stay alert and awake; loud, wheezing, or hoarse breathing that does not go away with a cough; newly stiff or sore neck; purple or red rash / spots that remain when squeezed by a glass (purpural rash); currently feeling about to collapse every time she gets up (sits); muffled voice or inability to fully open your mouth or inability to swallow	5.0	0
Constitutional: positive for fatigue and loss of appetite.	Genitourinary: positive for painful urination and frequent urination.	0.5	0
Colace 100 mg capsule 1 capsule orally once daily.	famotidine [PEPCID] 20 mg tablet 1 tablet by mouth each bedtime.	2.5	1
The patient / caregiver is able to name and understand their medical conditions and the associated symptoms for the condition for which they have been hospitalized.	The patient is able to name and understand her medical conditions and the symptoms associated with the condition for which she was hospitalized.	4.75	0
No: crying currently inconsolable; vomiting; diarrhea; not to eat normally; fever over 100.4	No: currently inconsolable; vomiting; diarrhea; not to eat normally; poor weight gain or jaundice	3.5	0
Ibuprofen tablet 2 tablets orally as needed.	prednisone 20 mg tablet 2 tablets orally once a day.	1.0	1
Albuterol Aerosol 90 mcg / Actuation 2 puffs per inhalation as directed by the prescriber as needed.	Lorazepam [ATIVAN] half a mg tablet 1-2 tablets orally as directed by the prescriber as needed.	1.5	1
The post holes of the femoral component were drilled and the rotation of the tibial component was marked by cauterization.	The patient and his family were informed that the content of this interview would be shared with the healthcare team.	0.0	0
Convey these instructions to the patient over the phone, who signals adequate understanding of the plan and denies noticing any signs of bleeding or recurring stroke-like symptoms.	Pass these instructions to the patient's husband over the phone who signals adequate understanding of the plan and denies noticing any signs of bleeding or recurring stroke-like symptoms for the patient.	3.5	0
No: joint pain; swelling of the joints; lameness with no known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramps in the muscles of the hip, thigh, or calf after walking or climbing stairs; muscle cramps; swelling of the lower leg with no known injury; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold, or blue paw or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other jewelry	No: joint pain; swelling of the joints; pain of a type other than joint pain; lameness with no known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramps in the muscles of the hip, thigh, or calf after walking or climbing stairs; muscle cramps; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold, or blue paw or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other jewelry	3.25	0
No: severe abdominal pain or a current feeling of collapsing every time you stand up or sit down	No: uncontrollable or continuous rectal bleeding; feeling like you are going to pass out EVERY time you get up (or sit down) or new confusion or inability to stay alert and awake	2.9	0
Calcium tablet 600 + D 2 tablets orally once a day.	diltiazem [CARDIZEM CD] 360 mg prolonged-release hard capsules 24 hours 1 hard capsule orally once daily.	1.0	1
There is no rebound, no guard and negative Murphy's sign.	Right ankle: It has no bruises, deformities and lacerations.	0.5	0
Follow-up care was identified as a learning need, the patient's primary language is English, no barriers to learning were identified, no interventions were used to overcome barriers to learning. learning, the teaching methods used included printed instructions for the patient, verbal instructions, the patient verbalized an understanding of the teaching leave.	The disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to remove barriers to learning.	2.9	0
I spent 45 minutes with the patient and over 50% of that time was spent counseling the patient regarding the diagnosis and available treatment options.	I spent 30 minutes with the patient, while advising him on the diagnosis and available treatment options.	4.35	0
Discussed the risks, objectives, alternatives and the need for other members of the surgical team to participate in the procedure with the patient and others present.	Discussed the risks and benefits of unplanned bone marrow, the potential need to repeat the procedure, and the need for other members of the healthcare team to participate in the procedure with the patient.	3.25	0
Injury identified as a learning need, follow-up care identified as a learning need, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included printed patient instructions, verbal instructions, patient verbalized teaching understanding output.	Injury identified as a learning need, follow-up care identified as a learning need, the main language of patients is English, no barriers to learning were identified, the content of teaching was limited to addressing the barriers to learning, the family member involved or the primary caregiver to overcome the barriers to learning, the teaching methods used included printed instructions for the patient, verbal instructions, the patient demonstrated and verbalized an understanding of teaching leave.	3.25	0
Disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included printed instructions to the patient, the patient has verbalized an understanding of the discharge teaching.	Follow-up care was identified as a learning need, no barriers to learning were identified, no interventions were used to overcome barriers to learning, the teaching methods used included printed instructions to the patient, verbal instructions, the patient verbalized an understanding of discharge teaching.	4.25	0
Procedural pause performed before each step of the procedure to verify: correct patient identity, the procedure to be performed and if applicable, the correct side and site, special equipment or special requirements.	Pause the performed procedure to check: correct patient identity, procedure to be performed and if applicable, correct side and site, correct patient position and availability of implants, special equipment or special requirements.	3.25	0
I have provided the rationale for my recommendations and the management plan.	I have reviewed the resident's note and agree with the findings and plan of care as documented.	3.5	0
The patient was ordered to return earlier than the appointed appointment time if any problems should arise.	The patient was instructed to inform the nursing staff of changes in his medical condition or mood, his verbalized understanding.	1.75	0
Patient discharged home, walking unassisted, family driving, accompanied by another family member, discharge instructions given to patient.	Patient discharged home, walking unassisted, family driving, accompanied by another family member, Discharge instructions given to patient, Simple or moderate discharge instruction by T. RN.	3.75	0
Numbness or weakness in the face or part of the face not present, numbness or weakness in the arm not present, numbness or weakness in the leg absent and sudden visual changes absent	Numbness or weakness of the face or part of the face not present, numbness or weakness of the arm not present, numbness or weakness of the leg present on both sides at the same time and sudden visual changes not present	4.0	0
The patient arrives on an outpatient basis, Stable walking, History obtained from the patient, The patient seems comfortable, Patient cooperative, alert.	The patient arrives on an outpatient basis, Stable walking, History obtained from the patient, The patient appears, anxious, in distress due to the pain, Cooperative patient, alert, Oriented towards the person, place and time.	3.4	0
Negative gastrointestinal systems review, historian denies abdominal pain, diarrhea, nausea, vomiting.	Negative cardiovascular examination of systems, historian denies exercise intolerance, food fatigue.	2.5	0
Fish oil [OMEGA-3] 1000 mg capsule 1 capsule orally once daily.	Celexa 20 mg tablet 2 tablets orally once a day.	1.5	1
Mental: alert and oriented x 3. Normal language and thinking.	NEUROLOGICAL: alert and oriented, competent, with normal gait and behavior.	4.5	0
I agree with the resident's note with the following exceptions: or as indicated in the table.	Examined with the patient the results of the mammary pathology and more precisely the difference between in situ and invasive carcinomas.	0.0	0
Discussed the risks, benefits, alternatives and the need for other members of the healthcare team to participate in the procedure with the patient (or legal representative and others present during the discussion.	I discussed the treatment plan, risks and benefits with the patient and asked the nurse to perform / treat with Cantharidin.	2.5	0
All questions were answered and consent given to continue.	All questions have been answered, the patient understands and accepts the plan.	4.5	0
Disease was identified as a need for learning, no barriers to learning were identified, no interventions were used to overcome barriers to learning, teaching methods used included printed instructions to the patient, the patient has verbalized an understanding of the discharge teaching.	Injury identified as a learning need, no barriers to learning were identified, no interventions were used to remove barriers to learning, teaching methods used included printed instructions to patients .	3.5	0
The patient agreed to participate in the KPD program.	The patient needs tools to cope with daily emotional instability.	0.0	0
The patient said he understood and wanted to continue.	The patient tolerated the procedure in a stable condition.	1.5	0
The patient was offered the Workplace Patient Education brochure on the disease of drug addiction: cravings.	The patient uses the following strategy for the telephone, which has been demonstrated and verified in the office: automatic telecoil program.	0.5	0
Thank you for choosing the Nom, M.D .. healthcare team for your healthcare needs!	Thank you for choosing the Nom, M.D .. healthcare team for your healthcare needs!	4.0	0
Advised to contact us with any questions or concerns.	Do not hesitate to contact me for any other question.	5.0	0
MUSCULOSKELETAL: Force 5/5 and normal range of motion in bilateral upper and lower extremities.	No difficulty with active range of motion of upper and lower limbs.	4.0	0
