No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or new neck pain and difficulty bending the neck	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; purple or red rash/blotches that stay when pressed by a glass (purpural rash); new neck pain and difficulty bending the neck or swelling or puffiness around the eye(s)	4.4	0
multivitamin tablet 1 tablet by mouth every 48 hours.	You may supplement with Tylenol 1000 mg by mouth every 6 hours as needed.	1	1
lisinopril [PRINIVIL/ZESTRIL] 10 mg tablet one-half tablet by mouth one time daily.	ibuprofen [ADVIL] 200 mg tablet 3 tablets by mouth every 6 hours as needed.	2.5	1
letrozole [FEMARA] 2.5 mg tablet 1 tablet by mouth one time daily.	senna/sennosides [SENOKOT] 8.6 mg tablet 1 tablet by mouth one time daily.	2.5	1
The patient was subsequently transferred to the general floor where care was uncomplicated.	Patient was not seen and information was gathered by the care coordinator.	0.5	0
"Negative cardiovascular review of systems, Historian denies chest pain, dyspnea on exertion."	"Negative cardiovascular review of systems, Historian denies chest pain, diaphoresis, syncope, palpitations."	3	0
"No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness; sudden swelling of the lips, tongue, or mouth; sudden onset of trouble swallowing or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	No: inability to stay alert and awake; severe lethargy or floppiness; current or recent seizure; high-pitched cry (like a cat's cry) OR a weak whimper or moaning cry that is not consolable; purple or red rash/blotches that stay when pressed by a glass (purpural rash); bulging or tense fontanel (soft spot on the head) when not crying; fever (rectal temperature)of more than 100.4	3.25	0
"Discussed risks, goals, alternatives, and advanced directives, the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion)."	We discussed the necessity of other members of the surgical team participating in the procedure.	3.25	0
pantoprazole [PROTONIX] 40 mg tablet enteric coated 1 tablet by mouth one time daily.	Calcium 600 with Vitamin D3 tablet 1 tablet by mouth one time daily.	1	1
Wellbutrin sustained release 200 mg tablet sustained release 12 hour 1 tablet by mouth two times a d ay.	Adderall XR 20 mg capsule sustained release 24 hour 1 capsule by mouth one time daily.	3	1
"Based on the patient's itinerary and medical history,  written information per ""Stay Healthy While Traveling"" will be provided and reviewed at nurse visit for general insect bite precautions, insect repellent use, and permethrin use."	"Based on the patient's itinerary and medical history, the following was advised and written information was provided: general insect bite precautions, insect repellent use (DEET), and permethrin use."	4	0
"Family at bedside, Call light within reach, Hospital ID band on, Patient safety, dignity, sense of well being and individual rights are respected."	"Side rails up, Cart/Stretcher in lowest position, Call light within reach, Hospital ID band on, Patient in view of the nursing station, safety, dignity, sense of well being and individual rights are respected."	3.45	0
"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); muffled voice or inability to open mouth fully or complete inability to swallow"	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit) or sudden onset of inability to urinate	2.9	0
EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/CHILD/CAREGIVER EXPRESSED UNDERSTANDING OF THE CONTENT.	Explained diagnosis and treatment plan; patient expressed adequate understanding of the information presented today.	4.25	0
"Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, carried, History obtained from, parent, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	3.5	0
"Discussed risks, goals, alternatives, advanced directives and complications with the patient as well as necessity of other members of the surgical team participating in the interventional procedure."	Discussed the necessity of other members of the surgical team participating in the procedure with the patient.	3.25	0
Thank you for choosing the Name M.D.. care team for your health care needs!	"Thank you for choosing the Name, M.D.. care team for your health care needs!"	4	0
"Risks, potential complications, prognosis, and postoperative rehabilitation program were outlined in detail."	"Risks, potential complications, prognosis, and postoperative rehabilitation program were outlined in detail; all questions answered."	4.25	0
"Learns best by: verbal instruction while procedure is performed, reading, seeing, listening, doing."	"Learns best by: verbal instructions as procedure performed, reading, seeing, listening, doing."	5	0
"Parent ready to learn, no apparent learning barriers were identified; learning preferences include delineated."	"With the assistance of a Spanish interpreter, ready to learn, no apparent learning barriers were identified; learning preferences include listening."	3.25	0
"Patient ready to learn, no apparent learning barriers were identified; learning preferences include listening."	"Ready to learn, no apparent learning barriers were identified; learning preferences include listening and doing."	4.2	0
No: new confusion or inability to stay alert and awake or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly painful neck with difficulty bending the neck or swelling or puffiness around the eye(s)	3	0
ibuprofen [CHILDREN'S MOTRIN] 100 mg/5 mL suspension 5 mL by mouth three times a day as needed.	buspirone [BUSPAR] 5 mg tablet 1 tablet by mouth two times a day.	1	1
"Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives ambulatory, accompanied by parent, History obtained from parent, Patient alert, happy, smiling and playful, interactive and playful, consolable, Skin warm."	2.25	0
Polyethylene Glycol 3350 [MIRALAX] 17 gram powder in packet 1 packet by mouth one time daily as needed.	Polyethylene Glycol 3350 [MIRALAX] 17 gram/dose Powder 8.5-17 grams by mouth one time daily as needed refil...	4	1
"Thank you for choosing the Name, M.D.. care team for your health care needs!"	Thank you for including the Location Emergency Department Consultation Service in the care of your patient.	2	0
The diagnosis and treatment plans were explained and the patient expressed understanding of the content.	I encouraged the patient to actively pursue a level of understanding and comfort with her sexuality.	0	0
"Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure."	"Discussed risks, goals, advanced directive, and alternatives with the patient and the necessity of other members of the surgical team participating in the interventional procedure."	4.2	0
Valium 5 mg tablet 1 tablet by mouth two times a day as needed.	Vitamin B-12 100 mcg tablet 1 tablet by mouth one time daily.	1	1
Allegra-D 24 Hour 180-240 mg tablet sustained release 24 hour 1 tablet by mouth one time daily.	prednisone 1 mg tablet 4 tablets by mouth one time daily.	1.5	1
"Patient Education:  Family ready to learn, no apparent learning barriers were identified; learning preferences include listening."	"Patient educational needs - Patient assessed: Ready to learn, no apparent learning barriers."	3	0
"Thank you for choosing the Name, M.D.. care team for your health care needs!"	"Thank you for choosing the Name, M.D.. care team for your health care needs!"	4	0
Therapy Goals:  The patient will verbalize understanding of splint wear and care following one treatment session.	Goals: Patient will verbalize understanding of splint wear and care following one treatment session.	4.9	0
Frequency of feeling bad about yourself - or that you are a failure or have let yourself or your family down in the past 2 weeks: several days	Feeling bad about yourself--or that you are a failure or have let yourself or your family down--1 - Several days	4.45	0
The completed form was given to the patient prior to leaving the appointment.	"I explained clinical issues, diagnosis and treatment plans; The patient expressed understanding of the content."	1.5	0
The patient's current medical and functional status remain the same.	The patient is not a candidate for TOLAC in the future.	0.5	0
"History obtained from patient, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, via Emergency Medical Services, History obtained from patient, and Emergency Medical Services, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	2.75	0
Questions were entertained to the best my ability.	Questions were answered to the best my ability.	5	0
The patient was assisted in making the requested appointment.	The patient was awakened and transferred to the PACU in stable condition.	0.5	0
metformin 500 mg tablet 2 tablets by mouth two times a day.	gabapentin [NEURONTIN] 300 mg capsule 2 capsules by mouth every bedtime.	1	1
"Mother is blood type B+, is Hepatitis B negative, HIV negative, and was found to be GBS negative."	"Mother is blood type A+, is Hepatitis B negative, HIV negative, and was found to be GBS positive."	3	0
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Patients primary language is English, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	3.5	0
"Negative for difficulty urinating, pain with urination and frequent urination."	"Genitourinary:  Negative for difficulty urinating, pain with urination and frequent urination."	5	0
"Discussed with patient the necessity of other members of the healthcare team, both male and female, participating in the procedure if needed."	"Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the surgical team participating in the procedure with the patient."	3.6	0
"Discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion."	"Discussed risks, goals, alternatives, advance directives, and necessity of other members of the team participating in the procedure with parent."	3.35	0
Senna-Docusate Sodium [SENOKOT S] 8.6-50 mg tablet 1 tablet by mouth one time daily.	dextroamph-amphetamine [ADDERALL XR] 30 mg capsule sustained release 24 hour 1 capsule by mouth one time daily.	1	1
"Ready to learn, no apparent learning barriers were identified; learning preferences include listening."	"Ready to learn, no apparently learning barriers were identified; learning preferences including listening."	5	0
"Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated an understanding of discharge teaching."	3.5	0
"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like you are going to pass out EVERY time you stand (or sit) up or muffled voice or inability to open mouth fully"	"No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that doesn't clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); currently feeling like she is going to collapse every time she stands or sits up; muffled voice or inability to open mouth fully or complete inability to swallow"	3.5	0
"Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Prescriptions given and instructions on side effects given."	3	0
"Cardiovascular assessment findings include heart rate normal, Heart rhythm normal sinus, No associated diaphoresis."	"Cardiovascular assessment findings include heart rate normal, Heart rhythm normal sinus, No associated diaphoresis, no associated dyspnea, dizziness, palpitations."	3	0
Discussed advance directives and the necessity of other members of the healthcare team participating in the procedure.	"Discussed risks, goals, alternatives, advanced directives, and the necessity of other members of the surgical team participating in the procedure with the patient."	4.25	0
"The following were reviewed and updated as appropriate: allergies, current medications, family history, medical history, social history, surgical history, and problem list."	"The following portions of the patient's history were reviewed and updated as appropriate: family history, medical history, social history and surgical history."	4.5	0
This note does not belong to this patient and has been transferred to the correct medical record.	PHQ-9 form was not given to the patient today as they have recently completed this screening.	0	0
"No: symptoms along with the rash in the diaper area: blisters or open sores in the genital area; symptoms along with the rash in the diaper area: spreading or streaking redness, or warmth; symptoms along with the rash in the diaper area: pus-like discharge or thick, yellowish-white fluid leakage or symptoms along with the rash in the diaper area: Rash extending beyond the diaper area"	"No: additional symptoms of the rash in the diaper area: blisters or open sores in the genital area; additional symptoms of the rash in the diaper area: spreading or streaking redness, or warmth; additional symptoms of the rash in the diaper area: pus-like discharge or thick, yellowish-white fluid leakage or additional symptoms of the rash in the diaper area: Rash extending beyond diaper area"	4.9	0
"Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions."	3.25	0
"Patient discharged to home, ambulating without assistance, family driving, accompanied by parent."	"Patient discharged to home, ambulating without assistance, family driving, accompanied by husband/wife/partner, Discharge instructions given to patient, Prescriptions given and instructions on side effects given."	3	0
"Peripheral IV site, established in the right forearm, using a 20 gauge catheter, in one attempt."	"Peripheral IV site, established in the right antecubital, using an 18 gauge catheter, in one attempt, Saline lock established, Labs drawn at time of placement."	3.45	0
"Educational literature, developmentally age appropriate, provided at today's visit, including Caring for Your 12-Month-Old"	"Educational literature, developmentally age appropriate, provided at today's visit, including Pediatric Health Promotion Visits and Vaccination Schedule  ,"	4	0
No: high fever for more than 48 hours; fever each day for more than 72 hours or fever that has recurred after 24 hours without fever	"No: fever each day for more than 72 hours; fever that has recurred after 24 hours without fever or recurrent, unexplained fevers over several weeks"	3.4	0
"Knee:  The left knee joint was sterilely prepped in the usual fashion, and aseptic technique was utilized throughout the procedure."	"Metatarsophalangeal digit:  The right metatarsophalangeal digit 1 was sterilely prepped in the usual fashion, and aseptic technique was utilized throughout the procedure."	1	0
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated an understanding of discharge teaching."	"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	4.15	0
"Negative for back pain, neck pain and neck stiffness."	"Genitourinary:  Negative for incontinence, pain with urination and pelvic pain."	1.5	0
"Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, via personal wheelchair, Unsteady gait, Assistance to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	3	0
Tylenol 325 mg tablet 2 tablets by mouth every 4 hours as needed.	B Complex Vitamin tablet 1 tablet by mouth one time daily.	1	1
"Due to the patient's cognitive impairment, explained diagnosis and treatment plan to family/caregiver."	Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.`E`	3.5	0
"No: blue or dusky lips, skin or nail beds; struggling to breathe even while inactive or resting; shortness of breath, even while inactive; sudden onset of coughing, choking or gagging due to inhaling something into the airway; noisy, wheezy, croupy or raspy breathing that doesn't clear with coughing or apnea"	"No: currently struggling to breathe, even while inactive or resting; shortness of breath; sudden onset of cough, choking or gagging after inhaling something into his airway or noisy, wheezy, croupy or raspy breathing that does not clear with coughing"	3.4	0
Allegra 180 mg tablet 1 tablet by mouth one time daily as needed.	tramadol [ULTRAM] 50 mg tablet 1 tablet by mouth one time daily as needed.	1	1
allopurinol [ZYLOPRIM] 300 mg tablet 1 tablet by mouth one time daily.	levothyroxine [LEVOTHROID] 88 mcg tablet 1 tablet by mouth one time daily.	1	1
"Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Illness as a learning need, Patients primary language is English, Glasses for vision identified as a Barrier to Learning, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	3.5	0
"Discussed the risks, benefits, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure."	The subject of discussion in today's Structured Group was the facilitation of self-knowledge and the development of more substantial relationships in recovery.	0	0
Tylenol Extra Strength 500 mg tablet 2 tablets by mouth four times a day as needed.	"calcium-vit D3 600 mg(1,500mg) -400 unit tablet 1 tablet by mouth one time daily."	1	1
"Following denial of allergies and review of potential side effects and complications, including, but not necessarily limited to, infection, allergic reaction, local tissue breakdown, and seizure, the patient indicated they understood and agreed to proceed."	"Following denial of allergy and review of potential side effects and complications (including but not necessarily limited to infection, allergic reaction, local tissue breakdown, systemic effects of corticosteroids, elevation of blood glucose, injury to soft tissue and/or nerves, and seizure), the patient indicated they understood and agreed to proceed."	3	0
"Negative neurologic review of systems, Historian denies confusion, dizziness, focal weakness, gait changes, headache."	"Negative gastrointestinal review of systems, Historian denies abdominal pain, hematemesis, hematochezia, jaundice, melena, vomiting."	1.5	0
"Discussed the risks, the goals, the alternatives, advance directives, and the necessity of other members of the health care team who would be participating in the procedures with the patient."	"I reviewed pertinent records, examined the patient and discussed the plan of care with RCU team at the bedside."	3.25	0
Errin 0.35 mg tablet by mouth as directed by prescriber.	Centrum Silver 0.4-300-250 mg-mcg-mcg tablet 1 tablet by mouth one time daily.	1	1
COMBIVENT [Ipratropium-Albuterol] 18-103 mcg/Actuation Aerosol 2 puffs by inhalation four times a day.	Combivent 18-103 mcg/Actuation Aerosol 2 puffs by inhalation four times a day #1 MONTHS SUPPLY.	4.95	1
"After explaining the procedure, discussing the associated risks, benefits, and alternatives, and obtaining verbal informed consent, the lesions underwent treatment with curettage and cryotherapy in the standard fashion."	"Discussed risks, goals, advanced directive, and alternatives with patient and his mother, and the necessity of other members of the surgical team participating in the interventional procedure."	2.25	0
Prescriptions were sent to the pharmacy of choice.	All of her questions were answered to the best my ability.	0.5	0
The plan is to provide ongoing skilled occupational therapy services to enhance the client's level of functional independence and ability to generalize calendar use and compensation techniques.	"The plan is to provide ongoing skilled Occupational Therapy services to enhance the client's understanding and ability to generalize concepts of moderation, modification, body mechanics, time management, balance of work, leisure and self care activities."	3.5	0
"Patient confirms the following Sinusitis symptoms:  upper respiratory symptoms >7 days, colored nasal discharge, maxillary or frontal pressure, facial pain worse with bending forward."	"The patient has had a combination of the following symptom for greater than 7 days: upper respiratory symptoms for 7 days, colored nasal discharge, maxillary or frontal pressure, facial pain worse with bending forward"	4.75	0
The patient is a student and involved in sports.	General:  The patient is alert and oriented x 3 and in no apparent distress.	0.5	0
Please let me know how I can help.	Please let us know if there is anything else we can do for you.	5	0
metformin [GLUCOPHAGE] 500 mg tablet 1-2 tablets by mouth two times a day.	furosemide 40 mg tablet 1 tablet by mouth one time daily.	3	1
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	3.9	0
"Procedural pause was conducted to verify:  correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements."	"Procedural pause conducted to verify:  correct patient identity, procedure to be performed and as applicable, correct patient position, and availability of implants, special equipment or special requirements."	3	0
Education provided on diagnosis and treatment plan using verbal instruction; patient expressed acceptance of this and understanding of the content.	EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/CHILD/CAREGIVER EXPRESSED UNDERSTANDING OF THE CONTEN	4	0
cefuroxime axetil [CEFTIN] 500 mg tablet 1 tablet by mouth two times a day.	Tylenol Extra Strength 500 mg tablet 2 tablets by mouth every bedtime.	1.5	1
"Incremental progress will lead to functional gains and increased independence, accuracy, and efficiency with activities of daily living, instrumental activities of daily living, and work tasks."	"Functional limitations: Decreased active motion and decreased strength for activities of daily living, yard work, household chores, lifting."	2	0
"To use the product, follow the directions on the package."	I reviewed the chart and discussed the case with the critical care service.	0	0
"No: chronic bronchitis, chronic obstructive pulmonary disease (COPD) or emphysema or unspecified lung disease"	"No: heart problems; cancer; diabetes mellitus; blood clot in the lungs (pulmonary embolism); chronic bronchitis, chronic obstructive pulmonary disease (COPD) or emphysema or unspecified lung disease"	3.25	0
losartan [COZAAR] 50 mg tablet one-half tablet by mouth one time daily.	chlorthalidone 25 mg tablet 1 tablet by mouth one time daily.	2.5	1
"Patient arrives, via hospital wheelchair, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time."	"Patient arrives, via hospital wheelchair, Patient cooperative, alert, Oriented to person, place and time."	4	0
The patient was prepped and draped in the usual sterile fashion in the dorsolithotomy position.	"The patient was then given the ACOG booklet, ""Cystic Fibrosis Carrier Testing: The Decision Is Yours."""	0	0
"Survey of the patient's pelvis revealed the above findings, and the images were saved."	The patient's phone call was warm transferred to the appointment coordinator for scheduling.	0	0
Patient is in agreement with plan of care.	Patient is aware to call with additional questions or concerns.	4	0
"Explained diagnosis and treatment plan; through interpreter, patient expressed understanding of the content."	"I explained the diagnosis and treatment plan, and the patient expressed understanding of the content."	4.25	0
"By dismissal she was tolerating a general diet, ambulating, afebrile, pain controlled, and having normal bowel and bladder function."	She was dismissed being able to tolerate intake by mouth and having normal bowel and bladder function.	3.5	0
"Goals/Outcomes:  Patient will be instructed in a home program, demonstrate understanding, and state the ability to continue independently."	"Patient will be instructed in home program, demonstrate understanding, and state ability to continue independently.-ongoing"	5	0
"The following portions of the patient's history were reviewed and updated as appropriate: allergies, current medications, family history, medical history, social history, surgical history, psychiatric history, substance abuse history, problem list, labs, diagnostics tests.."	"The following portion of the patient's history were reviewed and updated as appropriate: allergies, current medications, family history, medical history, social history, surgical history, and problem list."	4.5	0
We also discussed the implications of a negative test result.	I discussed with the patient the findings of the physical exam and the x-rays.	2	0
lorazepam [ATIVAN] 0.5 mg tablet 1 tablet by mouth one time daily as needed.	valacyclovir [VALTREX] 1000 mg tablet 2 tablets by mouth two times a day as needed.	1	1
senna/sennosides [SENOKOT] 8.6 mg tablet 1 tablet by mouth two times a day as needed.	aspirin [ECOTRIN] 325 mg tablet delayed release 1 tablet by mouth one time daily.	2.5	1
acetaminophen [TYLENOL] 325 mg tablet 1-2 tablets by mouth every 4 hours as needed.	metoprolol succinate [TOPROL XL] 100 mg tablet sustained release 24 hour 1 tablet by mouth one time daily.	1	1
"Thank you for choosing the Name, APRN, C.N.P., M.S.. care team for your health care needs!"	"Thank you for choosing the Name., M.P.H.. care team for your health care needs!"	4	0
folic acid 1 mg tablet 1 tablet by mouth one time daily.	"Fish Oil [SEA OMEGA 50] 1,000 mg capsule 1 capsule by mouth two times a day."	1	1
Maxair Autohaler 200 mcg/Inhalation Aerosol 2 puffs by inhalation four times a day as needed.	Maxair Autohaler 200 mcg/Inhalation Aerosol 1-2 puffs by inhalation every 4 to 6 hours as needed.	4.25	1
The patient was identified and evaluated in the preoperative holding area.	The patient was placed in a supine position on operative table.	1	0
"Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	"Identified as a learning need, injury, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching."	4	0
ECT history:  The patient denies prior history of ECT.	Patient reports no history of heavy alcohol consumption.	0	0
"I have reviewed the medical, surgical, and social history."	I have reviewed the above documentation and agree or amended.	4	0
Bridging:  no  Next INR:  7 days per Screening Criteria because prompts INR recheck sooner than indicated by maintenance warfarin dosing and follow-up table.	Next INR:  10 days per Screening Criteria because prompts INR recheck sooner than indicated by maintenance warfarin dosing and follow-up table.	3.5	0
The patient was placed in the seated position.	The patient was encouraged to continue sun-protective measures and self-checks of the skin.	0.5	0
"Following denial of allergies and review of potential side effects and complications, including, but not necessarily limited to, infection, allergic reaction, local tissue breakdown, and seizure, the patient indicated they understood and agreed to proceed."	"Following denial of allergy and review of potential side effects and complications (including but not necessarily limited to infection, allergic reaction, local tissue breakdown, systemic effects of corticosteroids, elevation of blood glucose, injury to soft tissue and/or nerves and seizure), the patient indicated they understood and agreed to proceed."	3.25	0
"No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness; sudden swelling of the lips, tongue, or mouth; sudden onset of trouble swallowing or purple or red rash/blotches that stay when pressed by a glass (purpural rash)"	No: new confusion or inability to stay alert and awake; refusing to move the neck; floppiness or fainting or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)	3	0
"Ready to learn, no apparent learning barriers were identified, learning preference include listening."	"No apparent learning barriers were identified; learning preferences include: reading, listening, seeing, doing"	3	0
"Respiratory: Positive for cough, orthopnea and shortness of breath."	ENT:  Positive for difficulty hearing and persistent hoarse voice.	0	0
The home is multi-level and the patient will require assistance with the stairs.	The evaluation today is requested by the patient.	0	0
"The patient is awake, alert, and oriented times three."	"Patient is appreciative, understands and is in agreement with plan of care."	1	0
"Patient discharged to home, carried, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, carried, family driving, accompanied by parent, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care."	4.2	0
PAP therapy prescription was renewed today and mailed to patient's home (and faxed to Location store).	Prescription was renewed by protocol ID and provided to the patient.	1.5	0
female who presents for evaluation of Knee Pain.	male who presents for evaluation of Follow-up (medication ).	0.5	0
"During or after exercise, patient denies:  rash or hives, vertigo, syncope episode, chest pain, shortness of breath, wheeze, cough, palpitations, heat-related illness, excessive fatigue, headaches."	"He specifically denies chest pain, shortness of breath, dyspnea on exertion, palpitations, or light-headedness."	2.5	0
Instructions: Apply one patch every twenty-four hours; leave on for up to twelve hours within a twenty-four hour period.	Instructions: Apply 1 patches every 24 hours; leave on for up to 12 hours within a 24 hour period.	5	0
nifedipine-Plastibase topically two times a day as needed +.	sulfacetamide sodium-sulfur [PLEXION] 10-5 % (w/w) Cleanser topically two times a day.	1	1
"Patient participated in weekend planning group engaging in structuring and organizing time to promote a balance of activity between work, home activities and self-cares as well as other program concepts."	"Patient did not attend weekend planning group engaging in structuring and organizing time to promote a balance of activity between work, home activities and self-cares."	2.5	0
"minutes were spent with the patient today, and 10 minutes were spent in direct face-to-face counseling and coordination of care."	"I spent 25 minutes with the patient, greater than 50% of which was dedicated to education and counseling about the above concerns."	3.5	0
"Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, Identified Follow-up care as a learning need, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Return Demonstration, Patient demonstrated and verbalized an understanding of discharge teaching."	3.25	0
Goals: Patient will be able to perform the exercises correctly by the end of this single session of therapy.	Therapy goal:  Patient will be able to verbalize and demonstrate advancement of therapy program in one session of hand therapy.	2.5	0
"Due to the patient's cognitive impairment, explained diagnosis and treatment plan to the patient and family/caregiver."	I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	2.5	0
Patient understands that the warts are skin growths caused by a viral infection in the top layer of the skin.	The patient/caregiver reports there is impaired ability to meet the nutritional needs of the patient:   .	0	0
"Procedural pause conducted to verify: Correct patient identity, procedure to be performed, and as applicable, correct side and site, correct patient position, and availability of implants, special equipment, or special requirements."	"Procedural pause conducted to verify:  correct patient identity, procedure to be performed, and as applicable, correct side and site, correct patient position, and availability of special equipment or special requirements."	4.25	0
"Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Simple or moderate discharge teaching performed, Above person(s) verbalized understanding of discharge instructions and follow-up care."	"Patient discharged to home, in a wheelchair, family driving, accompanied by other family member, Above person(s) verbalized understanding of discharge instructions and follow-up care."	3	0
"The plan of care, as outlined above, was discussed with the patient who had no apparent learning barriers.."	"The plan was discussed with the patient, who voiced her understanding and agreed with the plan of care."	3.75	0
"Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching."	"Identified Injury as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions."	3.25	0
The patient tolerated the procedure well without vasovagal reaction or difficulty.	The patient was offered the pamphlet on The Title in Recovery.	0	0
